roomID,room_name,location,latitude,longitude,link,image_link
50249,일광 라고마르펜션,부산 기장군 일광면 학리 269-1,35.2589117,129.2434278,https://www.goodchoice.kr/product/detail?ano=50249,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/42f71a27edc94b4b9eb404b7aebebf5b.jpg
50250,강릉 힐링연펜션A동,강원 강릉시 연곡면 영진리 141,37.8694633,128.8400733,https://www.goodchoice.kr/product/detail?ano=50250,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/01e219787a504cc591beb54e355cfa18.jpg
50251,춘천 수하늘 펜션,강원 춘천시 남면 가정리 750-1,37.7358757,127.5652662,https://www.goodchoice.kr/product/detail?ano=50251,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/31/5a7114903ddff.jpg
50253,하바나 리조트,제주특별자치도 제주시 구좌읍 하도리 2999-1,33.5280857,126.873763,https://www.goodchoice.kr/product/detail?ano=50253,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669ced7ea65.jpg
50255,신갈 엘레강스,경기 용인시 기흥구 신갈동 52-7,37.2738832,127.1084092,https://www.goodchoice.kr/product/detail?ano=50255,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139260/beb307e8c640fe24afde2cc106b5ac6b.jpg
50256,맑은물펜션,경기 포천시 영북면 산정리 413,38.0862659,127.3199213,https://www.goodchoice.kr/product/detail?ano=50256,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/b661e0cb7332437b8b9842782f1d9064.jpg
50257,전망좋은집펜션,강원 속초시 대포동 517-6,38.1799049,128.6060002,https://www.goodchoice.kr/product/detail?ano=50257,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/03/09/49da640449ed486c95c2e360f48229fd.jpg
50258,태백 썬,강원 태백시 황지동 264-32,37.1756463,128.9890601,https://www.goodchoice.kr/product/detail?ano=50258,//image.goodchoice.kr/resize_490x348/adimg_new/50258/140006/55c154f98b9360af6e3112edd5defdb5.jpg
50259,토끼네펜션,제주특별자치도 제주시 조천읍 함덕리 288-31,33.534147,126.6737869,https://www.goodchoice.kr/product/detail?ano=50259,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/31b6a77f9d334d03a97f238060e34b0f.jpg
50261,안양 루,경기 안양시 만안구 안양동 16-1,37.4162521,126.9164532,https://www.goodchoice.kr/product/detail?ano=50261,//image.goodchoice.kr/resize_490x348/adimg_new/50261/140801/66b4b2a51cf551de7bf4436353ba1973.jpg
50263,신천 NU,서울 송파구 잠실동 179-1,37.51093669999999,127.0808617,https://www.goodchoice.kr/product/detail?ano=50263,//image.goodchoice.kr/resize_490x348/adimg_new/50263/262041/8984eb9a0456af0ec0ed62807f63d278.jpg
50264,동두천 빅토리아모텔,경기 동두천시 생연동 823-156,37.9037721,127.0515291,https://www.goodchoice.kr/product/detail?ano=50264,//image.goodchoice.kr/resize_490x348/adimg_new/50264/139713/4ef250f99c80ee3cf256e4ae38c06cd3.jpg
50267,양양 해오름 펜션,강원 양양군 현남면 남애리 180-13,37.9340716,128.7890646,https://www.goodchoice.kr/product/detail?ano=50267,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/17/5d074d8a069f9.jpg
50269,제주 성산 일해펜션,제주특별자치도 서귀포시 성산읍 신산리 64-9,33.3888762,126.8895759,https://www.goodchoice.kr/product/detail?ano=50269,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/26/12/1603682283407lFb4jr003VjaKYrwA7n.jpg
50272,성지도예 나무랑펜션,제주특별자치도 서귀포시 표선면 성읍리 2888-1,33.4115161,126.7745382,https://www.goodchoice.kr/product/detail?ano=50272,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4ff6b1bcefe14db88366f0c3947a7da3.jpg
50277,더달달애펜션,강원 춘천시 남산면 서천리 653-7,37.8327302,127.5304718,https://www.goodchoice.kr/product/detail?ano=50277,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/ba1ee9ae02bb4abe8f51c00e465ffdf9.jpg
50278,영흥도해송펜션,인천 옹진군 영흥면 내리 1665-16,37.274657,126.452883,https://www.goodchoice.kr/product/detail?ano=50278,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/16/18/0afe8eeaf3dc4fe89477cb1085791370.jpg
50280,안면도 데미안제트스파펜션,충남 태안군 안면읍 창기리 1356,36.5707646,126.3239221,https://www.goodchoice.kr/product/detail?ano=50280,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/17/5d8089cd90ab0.jpg
50283,바닷가에서 펜션,인천 옹진군 영흥면 선재리 390-32,37.2375145,126.5253028,https://www.goodchoice.kr/product/detail?ano=50283,//image.goodchoice.kr/resize_490x348/affiliate/2019/03/22/5c948bbb53bd8.jpg
50285,공주 구수동펜션,충남 공주시 유구읍 구계리 152-1,36.5864154,126.985785,https://www.goodchoice.kr/product/detail?ano=50285,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77d96d8ab53.jpg
50286,강릉 해피몽펜션,강원 강릉시 성산면 보광리 881-2,37.7564154,128.7942679,https://www.goodchoice.kr/product/detail?ano=50286,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/10/5d25727154d36.jpg
50288,서구 짝,광주 서구 양동 80-4,35.1498636,126.9061179,https://www.goodchoice.kr/product/detail?ano=50288,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139058/e6c7dfc4a0d52e4771b1c5100b130a9b.jpg
50289,로그맨하우스펜션,제주특별자치도 제주시 애월읍 소길리 975,33.4192072,126.3757791,https://www.goodchoice.kr/product/detail?ano=50289,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/820bc527f1da4185ae474634b92680dd.jpg
50291,강화도 펜션썸,인천 강화군 화도면 여차리 344-12,37.6025332,126.3997731,https://www.goodchoice.kr/product/detail?ano=50291,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ff797e68b.jpg
50293,전주 한옥마을 사랑루,전라북도 전주시 완산구 교동 179-1  　,35.8114168,127.1541515,https://www.goodchoice.kr/product/detail?ano=50293,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/7739090c553af8ade08592aecea7f640.jpg
50298,경주 호텔801,경북 경주시 동천동 801-1,35.8549516,129.223929,https://www.goodchoice.kr/product/detail?ano=50298,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139899/eb738b95a3c1a39f46aa615271e0db20.jpg
50299,강릉 그레이호텔,강원 강릉시 교동 1871-3,37.7666033,128.8760079,https://www.goodchoice.kr/product/detail?ano=50299,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a6991c68d2aa.jpg
50307,강릉 에이스,강원 강릉시 교동 124-35,37.7624815,128.8988171,https://www.goodchoice.kr/product/detail?ano=50307,//image.goodchoice.kr/resize_490x348/adimg_new/50307/291293/c8f6d953e9e78b16daf2ccb3697b8aa3.jpg
50309,강릉 아모르,강원 강릉시 교동 156-24,37.7616522,128.8976778,https://www.goodchoice.kr/product/detail?ano=50309,//image.goodchoice.kr/resize_490x348/adimg_new/50309/140182/bac525ae28851b44994390fe38b873d4.jpg
50310,평창 CF,강원 평창군 용평면 속사리 444-11,37.63922609999999,128.4967213,https://www.goodchoice.kr/product/detail?ano=50310,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140170/10d690d98c632db6fbeb1d90a186250a.jpg
50312,거제퀸크루즈리조텔,경남 거제시 동부면 학동리 260,34.7767219,128.6426151,https://www.goodchoice.kr/product/detail?ano=50312,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/e59f2c6faed342428f6b4725be1291e2.jpg
50313,전주 한옥마을 취락당,전라북도 전주시 완산구 풍남동2가 32-11  　,35.8185831,127.1527332,https://www.goodchoice.kr/product/detail?ano=50313,//image.goodchoice.kr/resize_490x348/adimg_new/50313/0/b97bea1e4d22e40dc7ed7ff9bd8209b6.jpg
50318,광양풀하우스펜션,전남 광양시 옥룡면 동곡리 664,35.0808652,127.6053043,https://www.goodchoice.kr/product/detail?ano=50318,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/21/12/2db72c59c5854c7b8fe872bc2b3e20d7.jpg
50319,수풀림펜션,인천 강화군 강화읍 국화리 279,37.743566,126.4672076,https://www.goodchoice.kr/product/detail?ano=50319,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fc4af01ba9.jpg
50321,아침정원 펜션,경기 양평군 지평면 일신리 814,37.4489286,127.6916471,https://www.goodchoice.kr/product/detail?ano=50321,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ae374d781b.jpg
50322,예그리나 펜션,경기 안산시 단원구 대부남동 21-20,37.2098635,126.6089684,https://www.goodchoice.kr/product/detail?ano=50322,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/22/5a8e0e521d1bb.jpg
50326,분당 호텔루비,경기 성남시 분당구 구미동 185-5,37.33835,127.1094342,https://www.goodchoice.kr/product/detail?ano=50326,//image.goodchoice.kr/resize_490x348/adimg_new/50326/139026/e6c8ea7db675e444380e79ba9ab5ab11.jpg
50332,퀴리날레펜션,강원 원주시 소초면 흥양리 321-1,37.3659021,128.0126943,https://www.goodchoice.kr/product/detail?ano=50332,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/011f8498f768498aa545e2b5d62d07cd.jpg
50333,미디호텔 영도점,부산 영도구 대교동1가 40,35.0938103,129.0373234,https://www.goodchoice.kr/product/detail?ano=50333,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/16/5f891d4787133.jpg
50337,베르데펜션,경남 거제시 일운면 망치리 457,34.8095553,128.6654256,https://www.goodchoice.kr/product/detail?ano=50337,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/13/18/92c41d96e8464fe8aaf42c49b13153e7.jpg
50339,영광 CC 무인텔,전남 영광군 백수읍 구수리 466-7,35.3623134,126.4163409,https://www.goodchoice.kr/product/detail?ano=50339,//image.goodchoice.kr/resize_490x348/adimg_new/50339/139603/801cc967517eaaa5f942c4b54c9dde97.jpg
50341,B612,경기 양평군 서종면 수능리 160-1,37.5917538,127.388477,https://www.goodchoice.kr/product/detail?ano=50341,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/14/11/1602550660778VByGfXmf6wyJvozPnWO.jpg
50344,양양 플로라펜션,강원 양양군 현남면 남애리 2-53,37.9434029,128.7850731,https://www.goodchoice.kr/product/detail?ano=50344,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/fcea2a21d5cb4e3ea7e97dc06062d848.jpg
50346,정왕 허니문,경기 시흥시 정왕동 1738-3,37.3444278,126.7376144,https://www.goodchoice.kr/product/detail?ano=50346,//image.goodchoice.kr/resize_490x348/adimg_new/50346/148341/614bddd054bdb12df930112d973808bc.jpg
50347,용인 아트인,경기 용인시 처인구 김량장동 129-2,37.235962,127.2079659,https://www.goodchoice.kr/product/detail?ano=50347,//image.goodchoice.kr/resize_490x348/adimg_new/50347/140015/0e64b17a0d53ce2338668a832ab33689.jpg
50349,인제 인제호텔,강원 인제군 인제읍 상동리 348-3,38.0689725,128.1713408,https://www.goodchoice.kr/product/detail?ano=50349,//image.goodchoice.kr/resize_490x348/adimg_new/50349/140195/480bf45b6878800013f7037ded927d15.jpg
50352,동암 필,인천 부평구 십정동 409-20,37.46905539999999,126.7023788,https://www.goodchoice.kr/product/detail?ano=50352,//image.goodchoice.kr/resize_490x348/adimg_new/50352/139633/8fa3544402ecb92e4669dd8f073d89c3.jpg
50355,목동 메종,서울 양천구 신정동 953-1,37.5250162,126.8578184,https://www.goodchoice.kr/product/detail?ano=50355,//image.goodchoice.kr/resize_490x348/adimg_new/50355/140887/4b5b135660ce8eecf8d685477a728ce0.jpg
50356,화곡 샤르망-강서구청,서울 강서구 화곡동 981-13,37.5497351,126.8483505,https://www.goodchoice.kr/product/detail?ano=50356,//image.goodchoice.kr/resize_490x348/adimg_new/50356/139725/8dab792db7ef23021cf4ccc8b68d3613.jpg
50357,속초 해담은,강원 고성군 토성면 용촌리 7-1,38.2295291,128.5841265,https://www.goodchoice.kr/product/detail?ano=50357,//image.goodchoice.kr/resize_490x348/adimg_new/50357/164988/794d1a7554fb26e01c15db61a799f2fc.jpg
50369,화곡 앤,서울 강서구 화곡동 921-1,37.5300734,126.8412253,https://www.goodchoice.kr/product/detail?ano=50369,//image.goodchoice.kr/resize_490x348/adimg_new/50369/141006/bf198702b044dff63c1d2beacc88fdae.jpg
50370,수원 나무,경기 수원시 장안구 연무동 12-12,37.2986195,127.0279101,https://www.goodchoice.kr/product/detail?ano=50370,//image.goodchoice.kr/resize_490x348/adimg_new/50370/139477/ab7618757032588320d27b572771a6f9.jpg
50373,호텔 엠펠리체,서울 강서구 마곡동 797-10,37.5764888,126.8307466,https://www.goodchoice.kr/product/detail?ano=50373,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/07/5cd1459781626.jpg
50374,상상 스파펜션,강원 강릉시 사천면 사천진리 266-5,37.8425088,128.873718,https://www.goodchoice.kr/product/detail?ano=50374,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/21/5a8cf2485311e.jpg
50375,무주 미알레펜션,전북 무주군 무풍면 삼거리 46-40,35.8901458,127.8301322,https://www.goodchoice.kr/product/detail?ano=50375,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a703245749e8.jpg
50376,월평 W,대전 서구 월평동 249,36.3617479,127.3779227,https://www.goodchoice.kr/product/detail?ano=50376,//image.goodchoice.kr/resize_490x348/adimg_new/50376/175601/a5d69f757335e0cf4642c7fdd1524749.jpg
50377,속초 제임스블루 게스트하우스,강원 속초시 동명동 466-36 　,38.2076708,128.5932909,https://www.goodchoice.kr/product/detail?ano=50377,//image.goodchoice.kr/resize_490x348/adimg_new/50377/0/6feda61349e745e1f6ab79330887fef6.jpg
50378,서울역 원미닛 게스트하우스,서울 중구 남대문로5가 622 　,37.5544309,126.9746859,https://www.goodchoice.kr/product/detail?ano=50378,//image.goodchoice.kr/resize_490x348/adimg_new/50378/0/2a44f7e13c85bf204575aac3172a6eaa.jpg
50380,홍대 유(서교) 여성전용,"서울특별시 마포구 서교동 403-14 5층, 6층",37.5495315,126.9206446,https://www.goodchoice.kr/product/detail?ano=50380,//image.goodchoice.kr/resize_490x348/adimg_new/50380/0/db683a520023f18d7a9cb192c10a50b7.JPG
50382,대부도 누리마루펜션,경기 안산시 단원구 대부동동 40-3,37.2407114,126.6186136,https://www.goodchoice.kr/product/detail?ano=50382,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/04/14/5499d668376a4847a962f1e0f179a4fe.jpg
50389,가평 리버랜드,경기 가평군 설악면 회곡리 447-4,37.7077543,127.4496799,https://www.goodchoice.kr/product/detail?ano=50389,//image.goodchoice.kr/resize_490x348/adimg_new/50389/8550/f71ed310f722d3057634116e73f5500d.jpg
50392,용인 칼리야,경기 용인시 처인구 삼가동 208-7,37.2435982,127.1670211,https://www.goodchoice.kr/product/detail?ano=50392,//image.goodchoice.kr/resize_490x348/adimg_new/50392/211858/3cb8b0e5180ba8f143390bb1029ab982.jpg
50404,신촌 호스텔 가온,서울 마포구 노고산동 31-77 　,37.5541761,126.9375064,https://www.goodchoice.kr/product/detail?ano=50404,//image.goodchoice.kr/resize_490x348/adimg_new/50404/0/df06001e683ad2388c8166e293da962f.JPG
50405,호텔 탑스텐,강원 강릉시 옥계면 금진리 92-1,37.6553303,129.0508801,https://www.goodchoice.kr/product/detail?ano=50405,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fde3093f6a.jpg
50406,무거 투나잇,울산 남구 무거동 1521-6,35.5513125,129.2606287,https://www.goodchoice.kr/product/detail?ano=50406,//image.goodchoice.kr/resize_490x348/adimg_new/50406/324419/2ee823960ae88254b3aa78712d19b891.jpg
50411,홍대 준 게스트하우스,서울특별시 마포구 서교동 335-36 　,37.5543695,126.9275102,https://www.goodchoice.kr/product/detail?ano=50411,//image.goodchoice.kr/resize_490x348/adimg_new/50411/0/4dbbd01b700a00564493ac2335c9f7aa.jpg
50412,제주 도깨비 게스트하우스,제주특별자치도 제주시 조천읍 선흘리 1938-30 　,33.4566211,126.7025085,https://www.goodchoice.kr/product/detail?ano=50412,//image.goodchoice.kr/resize_490x348/adimg_new/50412/0/e105f32bb3961af558c3db483f7e100e.jpg
50415,영덕 리아,경북 영덕군 강구면 강구리 408,36.3591347,129.3827638,https://www.goodchoice.kr/product/detail?ano=50415,//image.goodchoice.kr/resize_490x348/adimg_new/50415/139821/7d7889bd9cecf3565bd0f81cfedbb327.jpg
50418,춘천 현대-H,강원 춘천시 효자동 685-3,37.8697871,127.7265848,https://www.goodchoice.kr/product/detail?ano=50418,//image.goodchoice.kr/resize_490x348/adimg_new/50418/141556/4ca0a1a0dfdc744ea8549ba1fb1ffe22.jpg
50421,제주 구엄543 펜션,제주특별자치도 제주시 애월읍 구엄리 543,33.4838543,126.3801648,https://www.goodchoice.kr/product/detail?ano=50421,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77e0407949f.jpg
50425,강릉 꿈의궁전,강원 강릉시 사천면 방동리 415-3,37.8173455,128.8557929,https://www.goodchoice.kr/product/detail?ano=50425,//image.goodchoice.kr/resize_490x348/adimg_new/50425/140692/87e272da9819526136bbebb94c261829.jpg
50426,강릉 파인시티호텔,강원 강릉시 옥천동 211,37.7608867,128.8990565,https://www.goodchoice.kr/product/detail?ano=50426,//image.goodchoice.kr/resize_490x348/adimg_new/50426/141004/d010085b30dee367825306d3489473ee.jpg
50427,정동진 해안선모텔,강원 강릉시 강동면 안인진리 13-13,37.73434,128.987854,https://www.goodchoice.kr/product/detail?ano=50427,//image.goodchoice.kr/resize_490x348/adimg_new/50427/140900/285e4e65c7a47bde40d5c5ea2b2ec6c1.jpg
50428,경포대 드림모텔,강원 강릉시 강문동 294-1,37.8029286,128.9097587,https://www.goodchoice.kr/product/detail?ano=50428,//image.goodchoice.kr/resize_490x348/adimg_new/50428/169396/2a3dfaa2df426df75d271b94872d02f6.jpg
50431,통영 에이스호텔,경남 통영시 동호동 339-1,34.8429344,128.4303506,https://www.goodchoice.kr/product/detail?ano=50431,//image.goodchoice.kr/resize_490x348/adimg_new/50431/239241/1cecf5a7dacd4504f7a53c8bff4bbd37.jpg
50433,소래포구 폴로호텔,인천 남동구 논현동 677-3,37.4007939,126.7349515,https://www.goodchoice.kr/product/detail?ano=50433,//image.goodchoice.kr/resize_490x348/adimg_new/50433/8067/6ada71b353722303cfc810be36ae3081.jpg
50434,구미 호텔더스테이,경북 구미시 형곡동 145-34,36.1115711,128.3362001,https://www.goodchoice.kr/product/detail?ano=50434,//image.goodchoice.kr/resize_490x348/adimg_new/50434/140460/25060c4c42e9fc59d50353cfa811825b.jpg
50438,통영 그레이,경남 통영시 항남동 151-30,34.8399317,128.4223412,https://www.goodchoice.kr/product/detail?ano=50438,//image.goodchoice.kr/resize_490x348/adimg_new/50438/141114/c1b4e19cfb33b3a19f36435ae20fad33.jpg
50441,영흥도 레스테호텔,인천 옹진군 영흥면 선재리 489-3,37.2476363,126.5265686,https://www.goodchoice.kr/product/detail?ano=50441,//image.goodchoice.kr/resize_490x348/adimg_new/50441/140896/915204fe95025aa5cd3afa06440bc40a.jpg
50442,무안 휴 펜션,전남 무안군 청계면 복길리 537-1,34.8855755,126.3914872,https://www.goodchoice.kr/product/detail?ano=50442,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a74168c955f9.jpg
50448,영월 파랑새펜션,강원 영월군 김삿갓면 와석리 775,37.1025826,128.6038157,https://www.goodchoice.kr/product/detail?ano=50448,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77fdd9329b6.jpg
50451,동성로 인썸니아,대구 중구 삼덕동1가 11-2,35.8672018,128.5959754,https://www.goodchoice.kr/product/detail?ano=50451,//image.goodchoice.kr/resize_490x348/adimg_new/50451/140284/fa868a181d1d805ef6c16be3397ec142.jpg
50452,로뎀트리 펜션,강원 삼척시 근덕면 용화리 235-22,37.2901159,129.3018123,https://www.goodchoice.kr/product/detail?ano=50452,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/02/5a73eadf1cb8d.jpg
50453,여수 더킹펜션,전남 여수시 돌산읍 평사리 331-5,34.6563978,127.7441661,https://www.goodchoice.kr/product/detail?ano=50453,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7902a12b207.jpg
50454,송정 스페드,광주 광산구 송정동 1125-12,35.1345638,126.7863896,https://www.goodchoice.kr/product/detail?ano=50454,//image.goodchoice.kr/resize_490x348/adimg_new/50454/140708/2300887e1fffeb73bf14690fe2ad1303.jpg
50456,영등포 캡슐 호텔&게스트하우스 마중,서울 영등포구 영등포동 423-14 　,37.5156195,126.9056055,https://www.goodchoice.kr/product/detail?ano=50456,//image.goodchoice.kr/resize_490x348/adimg_new/50456/0/9bce6f91dc0010331f0008251d41a9b9.jpg
50458,진해 투하트,경남 창원시 진해구 이동 538-136,35.1532132,128.6921008,https://www.goodchoice.kr/product/detail?ano=50458,//image.goodchoice.kr/resize_490x348/adimg_new/50458/140268/2cf548778fdcfd9b1fd4d5038c748604.jpg
50459,마린 펜션 별관,경기 파주시 법원읍 직천리 471-4,37.8951345,126.9246407,https://www.goodchoice.kr/product/detail?ano=50459,//image.goodchoice.kr/resize_490x348/affiliate/2020/03/16/5e6f41297bab7.jpg
50461,계룡 S,충남 계룡시 엄사면 엄사리 178-4,36.2886198,127.243881,https://www.goodchoice.kr/product/detail?ano=50461,//image.goodchoice.kr/resize_490x348/adimg_new/50461/141614/5aa3da430428ade1d16a7bbc5d841591.jpg
50462,증평 버디버디무인텔,충북 증평군 증평읍 남차리 538,36.7304458,127.612979,https://www.goodchoice.kr/product/detail?ano=50462,//image.goodchoice.kr/resize_490x348/adimg_new/50462/162837/08325e59f2b1838ab60a5d021d0c899b.jpg
50463,서산 백악관,충남 서산시 읍내동 13-31,36.7784924,126.4520696,https://www.goodchoice.kr/product/detail?ano=50463,//image.goodchoice.kr/resize_490x348/adimg_new/50463/157832/288bbd92485342b342bfae735be48e85.jpg
